customer_id,product_id,purchase_amount
C1104,P16809,10.9
C1104,P2494,11.14
C1104,P4474,77.65
C1104,P5148,59.97
C1104,P8362,83.55
C1104,P8655,27.03
C1104,P8992,53.44
C1105,P10064,31.88
C1105,P10577,68.64
C1105,P1147,82.92
C1105,P12526,87.24
C1105,P15450,101.8
C1105,P15794,70.3
C1105,P4384,6.07
C1105,P5162,93.62
C1105,P5982,59.18
C1105,P607,14.26
C1105,P7944,58.51
C1106,P10096,40.64
C1106,P11639,26.69
C1106,P1252,31.7
C1106,P13575,16.61
C1106,P15879,42.05
C1106,P2579,32.12
C1106,P2769,38.29
C1106,P4448,47.65
C1106,P8077,87.26
C1106,P8446,96.66
C1106,P8558,59.99
C1106,P9451,11.67
C1107,P12616,72.36
C1107,P13205,2.79
C1107,P2890,63.23
C1107,P3442,3.11
C1107,P3977,76.35
C1107,P4350,95.76
C1107,P602,13.52
C1107,P8442,9.24
C1107,P9745,11.04
C1108,P15129,61.36
C1108,P15599,42.78
C1108,P2597,30.49
C1108,P4028,86.47
C1108,P537,16.05
C1108,P5883,8.55
C1108,P6722,98.27
C1108,P6953,99.19
C1108,P7320,80.39
C1108,P7474,26.5
C1108,P8323,24.13
C1109,P12126,43.42
C1109,P15518,81.18
C1109,P15910,78.08
C1109,P16363,48.06
C1109,P2872,89.54
C1109,P6246,93.74
C1109,P853,73.63
C1109,P8870,29.59
C111,P11200,97.86
C111,P12347,10.2
C111,P13130,7.43
C111,P31,59.48
C111,P3510,50.09
C111,P6342,2.4
C1110,P10334,75.33
C1110,P10460,30.69
C1110,P13068,7.25
C1110,P14539,59.15
C1110,P16154,65.29
C1110,P16784,15.29
C1110,P3249,100.58
C1110,P6746,10.65
C1111,P10206,71.85
C1111,P11663,60.67
C1111,P11968,3.26
C1111,P14567,88.27
C1111,P14666,69.57
C1111,P14887,9.56
C1111,P16205,84.03
C1111,P16569,86.22
C1111,P16915,54.8
C1111,P3882,2.74
C1112,P4405,67.17
C1112,P5580,50.4
C1112,P645,41.39
C1112,P8040,25.87
C1112,P8606,98.19
C1112,P8665,25.11
C1112,P9005,68.68
C1113,P10178,47.33
C1113,P11517,86.97
C1113,P12279,6.83
C1113,P13447,43.06
C1113,P16297,63.35
C1113,P5717,9.35
C1114,P11165,8.81
C1114,P11587,63.61
C1114,P12752,51.47
C1114,P13215,40.15
C1114,P4587,46.0
C1114,P5176,23.09
C1114,P6417,83.13
C1114,P7314,75.58
C1115,P10627,28.28
C1115,P10842,96.95
C1115,P13036,12.53
C1115,P13882,77.67
C1115,P15739,78.74
C1115,P16607,41.89
C1115,P3469,74.48
C1115,P4860,6.72
C1115,P7557,17.1
C1115,P929,82.81
C1116,P10362,91.28
C1116,P10451,63.69
C1116,P11345,18.87
C1116,P14102,52.03
C1116,P14893,88.98
C1116,P2411,41.95
C1116,P4326,68.68
C1116,P7492,7.05
C1116,P7743,22.43
C1117,P11817,14.64
C1117,P16173,92.55
C1117,P16778,74.95
C1117,P289,35.44
C1117,P3455,64.72
C1118,P16501,58.41
C1118,P16672,95.57
C1118,P2970,94.15
C1119,P12152,71.01
C1119,P1219,70.02
C1119,P12656,53.46
C1119,P12943,1.62
C1119,P14248,19.0
C1119,P14348,24.91
C1119,P16349,40.93
C1119,P2079,39.29
C1119,P4249,81.41
C1119,P4297,52.06
C1119,P6470,1.2
C112,P10926,77.28
C112,P14919,74.63
C112,P15775,54.74
C112,P15977,93.71
C112,P16768,90.08
C112,P16980,65.38
C112,P4455,75.62
C112,P5790,10.82
C112,P6031,49.5
C112,P6841,43.08
C112,P7231,72.39
C112,P9186,75.74
C112,P992,17.24
C1120,P13810,32.99
C1120,P235,24.87
C1120,P5093,85.66
C1120,P6360,94.29
C1120,P7078,42.05
C1121,P10976,60.4
C1121,P14979,94.28
C1121,P1512,3.49
C1121,P15709,56.42
C1121,P2311,101.23
C1121,P234,80.2
C1121,P2752,59.0
C1121,P36,56.14
C1121,P5482,93.59
C1121,P5523,96.75
C1121,P736,95.1
C1121,P8355,59.73
C1121,P8839,30.39
C1122,P12192,46.81
C1122,P1282,92.48
C1122,P13030,1.53
C1122,P14586,51.28
C1122,P16307,47.05
C1122,P16470,58.94
C1122,P2548,17.0
C1122,P3895,41.24
C1122,P4526,4.06
C1122,P4632,29.88
C1122,P4873,43.89
C1122,P8290,56.32
C1122,P8896,43.02
C1123,P11465,56.85
C1123,P12032,99.75
C1123,P1305,48.67
C1123,P3846,64.92
C1123,P499,76.49
C1123,P8704,52.44
C1124,P12092,4.8100000000000005
C1124,P12614,9.03
C1124,P12701,9.2
C1124,P13078,51.17
C1124,P15775,76.98
C1124,P16191,52.17
C1124,P16248,28.24
C1124,P16461,76.67
C1124,P5346,98.76
C1124,P5990,84.53
C1124,P667,29.18
C1124,P70,10.75
C1124,P8248,10.71
C1124,P8969,42.14
C1124,P966,83.01
C1124,P9821,33.25
C1125,P10294,4.84
C1125,P13692,14.97
C1125,P15334,93.73
C1125,P16653,66.7
C1125,P16896,37.0
C1125,P2485,80.97
C1125,P349,67.22
C1125,P5293,8.28
C1125,P7322,22.89
C1125,P833,76.87
C1126,P11267,1.33
C1126,P1127,54.22
C1126,P13124,56.04
C1126,P13416,74.23
C1126,P13761,31.48
C1126,P14936,85.56
C1126,P16310,81.24
C1126,P6077,88.75
C1126,P9885,43.74
C1127,P10126,87.54
C1127,P10679,68.14
C1127,P13675,50.98
C1127,P1416,8.29
C1127,P15704,68.19
C1127,P5345,32.13
C1127,P8370,82.21
C1127,P9222,71.86
C1128,P14393,47.79
C1128,P15206,57.8
C1128,P1561,56.99
C1128,P15739,11.79
C1128,P16045,43.68
C1128,P16419,58.1
C1128,P4419,2.89
C1128,P7695,46.68
C1128,P9318,67.9
C1129,P10348,16.09
C1129,P10858,91.55
C1129,P13355,46.51
C1129,P16334,44.22
C1129,P3157,21.99
C1129,P5703,77.85
C1129,P7934,41.69
C1129,P8751,49.06
C1129,P9063,40.45
C113,P10694,48.85
C113,P11915,64.92
C113,P12242,44.49
C113,P14075,11.43
C113,P14705,67.75
C113,P14715,79.02
C113,P15181,96.13
C113,P16876,52.44
C113,P7393,2.67
C113,P8371,3.69
C1130,P1209,73.23
C1130,P15946,19.84
C1130,P4448,93.99
C1130,P8303,79.37
C1130,P9576,9.21
C1131,P11497,31.08
C1131,P12615,14.16
C1131,P12890,101.31
C1131,P13598,63.39
C1131,P15110,45.85
C1131,P15485,32.06
C1131,P8499,50.26
C1131,P9599,37.13
C1132,P11181,34.98
C1132,P11294,4.41
C1132,P16814,88.18
C1132,P3099,86.45
C1132,P3105,96.76
C1132,P9277,86.95
C1133,P10258,15.8
C1133,P13019,7.41
C1133,P14313,12.07
C1133,P14406,90.14
C1133,P14670,6.13
C1133,P1933,93.01
C1133,P3727,75.49
C1133,P5183,14.61
C1133,P523,30.01
C1133,P5685,75.07
C1133,P8381,92.81
C1133,P9616,18.31
C1134,P11198,81.16
C1134,P12223,100.56
C1134,P13934,95.07
C1134,P14182,22.71
C1134,P1474,33.3
C1134,P15475,75.85
C1134,P16971,50.42
C1134,P3245,1.07
C1135,P10546,4.23
C1135,P10575,65.71
C1135,P1099,79.74
C1135,P12043,94.43
C1135,P12104,54.05
C1135,P15015,69.27
C1135,P15774,68.55
C1135,P16839,36.4
C1135,P2066,5.8100000000000005
C1135,P2430,59.95
C1135,P3275,1.13
C1135,P4399,88.21
C1135,P486,65.49
C1135,P6064,78.47
C1135,P6139,57.67
C1135,P728,59.17
C1135,P8016,44.03
C1135,P8214,64.35
C1135,P9004,3.77
C1136,P11880,35.59
C1136,P12848,36.73
C1136,P13084,64.93
C1136,P15211,3.15
C1136,P1810,66.96
C1136,P5504,59.7
C1136,P6502,15.6
C1137,P11988,69.83
C1137,P13652,85.46
C1137,P16431,99.73
C1137,P2509,90.96
C1137,P2797,28.98
C1137,P2883,42.75
C1137,P3888,90.13
C1137,P675,75.39
C1137,P6765,84.99
C1137,P682,29.91
C1137,P7094,78.8
C1137,P7498,89.45
C1137,P7857,69.68
C1138,P10212,44.11
C1138,P12352,19.16
C1138,P13131,89.99
C1138,P1403,13.15
C1138,P15798,96.63
C1138,P16037,97.01
C1138,P16726,78.36
C1138,P16897,44.62
C1138,P5562,53.07
C1138,P7860,39.8
C1138,P8614,32.06
C1138,P9204,46.22
C1138,P9399,76.54
C1138,P9865,51.37
C1139,P13416,76.19
C1139,P13865,97.56
C1139,P3045,100.55
C1139,P3120,65.06
C1139,P3844,38.88
C1139,P7381,101.54
C1139,P9227,42.7
C1139,P9746,60.5
C114,P10265,92.53
C114,P1221,74.94
C114,P1222,86.21
C114,P13278,62.32
C114,P222,86.64
C114,P2793,44.62
C114,P3834,57.43
C114,P4593,86.07
C114,P6645,57.87
C114,P7043,56.48
C1140,P11941,8.71
C1140,P13789,11.08
C1140,P14080,12.62
C1140,P14377,23.21
C1140,P14565,75.15
C1140,P14769,57.76
C1140,P15929,28.55
C1140,P3596,20.78
C1140,P365,82.01
C1140,P7179,34.43
C1140,P7377,9.41
C1140,P7617,60.69
C1140,P871,29.03
C1140,P9792,48.8
C1141,P11411,48.5
C1141,P12903,74.0
C1141,P14361,10.06
C1141,P15736,40.99
C1141,P16312,16.82
C1141,P16320,88.49
C1141,P16998,21.83
C1141,P2379,37.64
C1141,P4864,35.84
C1141,P6045,13.3
C1141,P6804,71.51
C1141,P7393,97.94
C1141,P9190,95.29
C1142,P10404,6.08
C1142,P10882,45.91
C1142,P11580,38.27
C1142,P12231,73.38
C1142,P14359,36.72
C1142,P429,33.28
C1142,P4528,93.93
C1142,P4762,49.27
C1142,P551,61.05
C1142,P852,1.18
C1142,P9414,90.37
C1143,P12244,76.1
C1143,P13461,55.8
C1143,P16058,62.22
C1143,P16539,14.97
C1143,P4795,98.82
C1143,P691,6.35
C1143,P7574,15.46
C1143,P8812,61.95
C1143,P9740,19.15
C1143,P9892,78.55
C1144,P13834,49.69
C1144,P14825,98.75
C1144,P15588,6.57
C1144,P15846,32.58
C1144,P16784,84.75
C1144,P234,36.99
C1144,P5545,83.02
C1144,P6276,1.21
C1144,P8632,40.75
C1144,P8995,29.82
C1145,P11343,76.31
C1145,P12043,89.32
C1145,P12155,6.87
C1145,P12695,34.33
C1145,P14482,49.43
C1145,P5196,65.75
C1145,P5612,3.78
C1145,P7267,36.18
C1145,P8549,24.36
C1145,P8625,37.77
C1145,P9798,99.3
C1146,P11612,66.01
C1146,P12325,93.22
C1146,P13280,2.93
C1146,P13475,57.82
C1146,P15368,63.66
C1146,P3541,53.7
C1146,P5458,80.57
C1146,P9020,92.72
C1146,P9510,70.87
C1146,P9920,38.82
C1147,P12368,62.66
C1147,P13444,56.49
C1147,P16352,62.93
C1147,P3130,51.62
C1147,P3854,3.81
C1147,P4123,27.8
C1148,P10220,26.42
C1148,P10237,64.74
C1148,P10525,26.02
C1148,P16040,90.46
C1148,P16780,9.13
C1148,P1685,67.8
C1148,P4586,32.69
C1148,P5371,88.06
C1148,P5574,5.1
C1148,P9527,12.88
C1149,P11256,20.74
C1149,P11909,78.96
C1149,P12797,49.54
C1149,P13700,40.79
C1149,P15342,15.8
C1149,P2323,4.32
C1149,P4993,89.39
C1149,P6311,40.41
C1149,P8939,14.98
C115,P11173,56.95
C115,P15876,11.32
C115,P16065,64.34
C115,P2015,7.3
C115,P2832,5.86
C115,P2843,21.71
C115,P364,27.93
C115,P3967,45.28
C115,P4984,19.76
C115,P6421,91.88
C115,P9835,5.48
C1150,P10232,99.49
C1150,P12718,70.38
C1150,P13714,66.27
C1150,P1463,18.51
C1150,P16919,52.91
C1150,P2344,78.53
C1150,P2387,1.16
C1150,P4034,53.0
C1150,P431,73.19
C1150,P5942,64.49
C1150,P6561,91.2
C1150,P7274,25.24
C1150,P860,42.68
C1150,P9133,60.79
C1151,P14712,7.939999999999999
C1151,P2070,85.31
C1151,P3267,65.59
C1151,P3796,16.9
C1151,P401,14.12
C1151,P4568,41.38
C1151,P5590,91.37
C1151,P644,80.73
C1151,P8628,37.51
C1151,P8927,81.39
C1151,P9638,31.53
C1152,P11519,22.95
C1152,P11703,24.6
C1152,P11786,75.91
C1152,P12214,11.19
C1152,P15717,88.96
C1152,P3068,36.27
C1152,P4265,44.65
C1152,P4998,5.71
C1152,P8444,86.31
C1152,P9935,31.27
C1153,P10251,96.61
C1153,P11457,41.45
C1153,P14886,87.99
C1153,P16702,48.84
C1153,P16794,82.93
C1153,P4452,8.82
C1153,P8771,100.58
C1154,P11523,73.8
C1154,P11877,50.02
C1154,P13772,15.97
C1154,P15766,23.97
C1154,P3988,3.25
C1154,P4921,65.96
C1154,P5757,22.45
C1154,P5852,35.06
C1154,P7235,37.05
C1154,P8333,5.84
C1154,P9730,28.74
C1155,P10783,82.04
C1155,P15307,52.9
C1155,P2120,63.05
C1155,P2657,47.74
C1155,P3013,13.51
C1155,P3095,88.88
C1155,P7403,30.28
C1155,P7717,9.15
C1155,P9750,15.82
C1156,P10084,71.04
C1156,P10647,19.53
C1156,P11252,85.52
C1156,P11791,89.46
C1156,P122,78.93
C1156,P13004,23.94
C1156,P13443,9.53
C1156,P13709,57.78
C1156,P13786,82.59
C1156,P14973,51.22
C1156,P16799,21.25
C1156,P16815,97.49
C1156,P1850,92.92
C1156,P2402,64.78
C1156,P2993,9.75
C1156,P3179,15.57
C1156,P4141,7.08
C1156,P4308,70.77
C1156,P9637,56.99
C1157,P10557,25.72
C1157,P16392,53.09
C1157,P4854,14.75
C1157,P5379,74.47
C1157,P7442,52.17
C1157,P9076,87.04
C1157,P9718,41.12
C1158,P10440,51.3
C1158,P11053,74.62
C1158,P11265,27.54
C1158,P11710,38.0
C1158,P11856,37.3
C1158,P12488,68.54
C1158,P12924,37.69
C1158,P14294,94.28
C1158,P15846,54.76
C1158,P16504,67.08
C1158,P308,28.58
C1158,P3765,23.81
C1158,P4772,49.98
C1158,P5899,46.82
C1158,P6228,78.81
C1158,P68,90.96
C1158,P833,13.16
C1159,P12843,77.47
C1159,P13516,44.2
C1159,P15300,98.88
C1159,P2699,81.61
C1159,P3440,50.22
C1159,P5573,54.27
C1159,P5668,28.77
C1159,P6961,95.97
C1159,P9372,15.02
C1159,P9484,25.94
C116,P10347,56.63
C116,P12047,94.64
C116,P13166,92.58
C116,P13250,44.69
C116,P14975,92.73
C116,P2858,44.57
C116,P2984,62.61
C116,P454,14.31
C116,P7433,8.46
C1160,P11138,77.99
C1160,P15711,21.72
C1160,P15980,67.42
C1160,P4377,88.8
C1160,P4944,50.42
C1160,P5690,45.09
C1160,P8639,3.22
C1160,P9271,55.69
C1160,P9903,34.76
C1161,P10845,63.48
C1161,P12785,100.08
C1161,P15459,58.98
C1161,P1763,80.68
C1161,P6599,51.69
C1161,P7151,2.26
C1161,P8226,89.04
C1161,P9289,99.47
C1161,P9884,101.23
C1162,P10792,26.77
C1162,P12083,53.65
C1162,P14994,48.67
C1162,P1786,40.03
C1162,P2663,45.69
C1162,P3599,101.03
C1162,P5871,77.67
C1162,P7613,64.99
C1163,P10548,92.69
C1163,P11770,4.82
C1163,P11868,43.13
C1163,P14080,53.11
C1163,P1466,12.3
C1163,P5730,16.19
C1163,P5869,87.87
C1163,P6339,83.72
C1163,P7958,59.82
C1163,P8351,22.75
C1164,P11860,97.54
C1164,P13260,21.91
C1164,P13430,97.67
C1164,P13771,30.44
C1164,P14765,39.96
C1164,P3371,8.73
C1164,P5335,64.91
C1164,P7679,14.51
C1164,P8380,59.6
C1164,P852,19.12
C1164,P9447,91.78
C1164,P9763,36.9
C1165,P11352,78.32
C1165,P12391,25.56
C1165,P13185,47.06
C1165,P13361,37.6
C1165,P15374,62.24
C1165,P15555,84.04
C1165,P16757,52.74
C1165,P2344,29.3
C1165,P2467,59.79
C1165,P3376,3.17
C1165,P4187,20.42
C1165,P4374,86.42
C1165,P5533,26.36
C1165,P7234,9.0
C1165,P8034,96.02
C1165,P9143,61.73
C1165,P9670,50.95
C1166,P10541,42.09
C1166,P11630,82.52
C1166,P12071,5.47
C1166,P16121,99.04
C1166,P3562,32.62
C1166,P3629,63.39
C1166,P5509,56.49
C1166,P577,60.39
C1166,P7756,77.13
C1167,P10826,69.34
C1167,P14711,27.82
C1167,P1629,3.78
C1167,P2625,53.49
C1167,P2899,74.63
C1167,P2910,34.41
C1167,P3280,43.38
C1167,P330,35.84
C1167,P3331,87.81
C1167,P3744,29.06
C1167,P4193,95.72
C1167,P4737,23.27
C1167,P5198,9.47
C1167,P6629,89.92
C1167,P6820,18.02
C1167,P8869,69.28
C1167,P9278,10.96
C1167,P9708,6.45
C1168,P10077,71.06
C1168,P10390,1.02
C1168,P10796,89.13
C1168,P1406,32.2
C1168,P14809,15.87
C1168,P1506,49.95
C1168,P16832,35.18
C1168,P2507,80.26
C1168,P2614,82.29
C1168,P3218,36.57
C1168,P7794,53.85
C1168,P8205,20.56
C1168,P9685,2.57
C1169,P10904,3.9
C1169,P11084,101.49
C1169,P1149,62.52
C1169,P12355,49.2
C1169,P13105,33.91
C1169,P13687,61.5
C1169,P13849,24.28
C1169,P15613,54.17
C1169,P4520,1.47
C1169,P4627,4.03
C1169,P5010,33.86
C1169,P5561,98.05
C1169,P5784,76.54
C1169,P6011,12.78
C1169,P7487,46.05
C1169,P8915,9.18
C1169,P903,12.32
C117,P12968,83.85
C117,P13916,53.21
C117,P3498,18.75
C117,P5550,38.2
C117,P5913,67.21
C117,P937,45.45
C1170,P10275,39.36
C1170,P10572,17.44
C1170,P13518,32.15
C1170,P1610,6.39
C1170,P187,18.66
C1170,P4606,12.87
C1170,P4663,73.92
C1170,P5324,55.14
C1170,P5466,73.01
C1170,P5644,17.54
C1171,P11951,65.52
C1171,P12904,81.71
C1171,P13495,32.52
C1171,P1828,76.46
C1171,P432,25.78
C1171,P4658,29.6
C1171,P4868,32.63
C1171,P4931,99.22
C1171,P8661,49.21
C1171,P9424,59.24
C1172,P10127,22.74
C1172,P11105,41.55
C1172,P13122,69.41
C1172,P16057,21.41
C1172,P5429,59.37
C1172,P7444,83.41
C1172,P9465,11.82
C1173,P11218,93.56
C1173,P1189,19.2
C1173,P13038,53.87
C1173,P13785,91.76
C1173,P14075,75.85
C1173,P14405,58.75
C1173,P14468,86.43
C1173,P14961,62.64
C1173,P15967,28.5
C1173,P1835,75.59
C1173,P2714,26.8
C1173,P7387,44.2
C1173,P8674,48.71
C1173,P8941,76.6
C1174,P11056,24.01
C1174,P12436,58.0
C1174,P14163,11.36
C1174,P16264,62.98
C1174,P3761,4.39
C1174,P4604,90.06
C1174,P9586,61.96
C1175,P10684,48.08
C1175,P12065,77.84
C1175,P1235,95.49
C1175,P12495,36.9
C1175,P13024,49.43
C1175,P15006,22.96
C1175,P15264,101.11
C1175,P15434,53.61
C1175,P1844,5.5
C1175,P2129,70.34
C1175,P4412,35.98
C1175,P4957,15.32
C1175,P791,29.79
C1176,P119,30.08
C1176,P12491,57.06
C1176,P14410,54.26
C1176,P15677,91.26
C1176,P16702,90.7
C1176,P5460,81.86
C1176,P607,75.97
C1176,P7184,76.39
C1176,P9248,30.19
C1176,P932,32.88
C1177,P1151,13.67
C1177,P12138,93.93
C1177,P1363,92.37
C1177,P15080,88.33
C1177,P15204,4.69
C1177,P2164,5.72
C1177,P2175,74.39
C1177,P9174,27.58
C1177,P9798,36.41
C1178,P10252,90.46
C1178,P1623,25.33
C1178,P16294,40.89
C1178,P3276,9.51
C1178,P4266,62.2
C1178,P5199,48.76
C1178,P5551,39.79
C1178,P737,45.47
C1178,P8120,10.19
C1178,P9250,25.25
C1178,P9275,61.97
C1178,P9828,25.63
C1179,P10745,62.62
C1179,P13197,9.66
C1179,P14756,80.14
C1179,P15698,49.23
C1179,P1870,74.57
C1179,P5679,76.75
C1179,P6776,52.72
C1179,P8041,70.15
C1179,P9276,77.32
C118,P102,100.19
C118,P1182,40.4
C118,P13088,88.49
C118,P13764,8.73
C118,P15440,44.14
C118,P3250,77.46
C118,P4546,32.47
C118,P6839,86.31
C118,P8787,16.62
C1180,P15378,85.54
C1180,P15926,3.47
C1180,P15961,33.71
C1180,P16275,97.16
C1180,P1696,50.76
C1180,P1829,21.21
C1180,P2584,86.62
C1180,P7599,64.39
C1180,P7875,11.63
C1180,P7908,100.17
C1180,P8884,16.62
C1181,P10297,22.57
C1181,P1520,76.0
C1181,P2267,48.36
C1181,P3662,90.31
C1181,P4708,97.55
C1181,P5273,27.85
C1181,P6560,78.29
C1181,P7793,11.28
C1181,P7823,33.06
C1181,P8301,34.28
C1181,P866,66.42
C1182,P11698,92.49
C1182,P12067,100.96
C1182,P12303,47.63
C1182,P14284,40.22
C1182,P144,89.77
C1182,P15225,85.82
C1182,P16288,51.35
C1182,P16645,52.7
C1182,P1739,48.46
C1182,P294,52.14
C1182,P3708,94.79
C1182,P4590,57.82
C1182,P5632,73.79
C1182,P7003,51.02
C1182,P7549,5.17
C1182,P9556,87.31
C1183,P10296,70.36
C1183,P11741,18.46
C1183,P11997,76.23
C1183,P12726,58.34
C1183,P13461,16.54
C1183,P14089,24.53
C1183,P14555,61.89
C1183,P3021,99.29
C1183,P3385,45.69
C1183,P4147,45.82
C1183,P445,25.1
C1183,P6886,22.3
C1183,P8264,56.12
C1184,P11043,75.34
C1184,P13952,18.58
C1184,P14682,57.62
C1184,P15647,30.0
C1184,P16295,66.35
C1184,P16329,66.2
C1184,P16913,23.18
C1184,P1693,12.21
C1184,P3365,65.63
C1184,P7692,87.08
C1184,P8311,64.04
C1184,P8347,87.81
C1184,P8949,58.74
C1185,P1627,70.35
C1185,P1994,99.05
C1185,P4462,93.29
C1186,P207,50.8
C1186,P539,67.62
C1186,P6097,56.77
C1186,P9231,32.84
C1187,P11845,81.91
C1187,P1394,34.03
C1187,P15455,80.35
C1187,P4121,45.21
C1187,P7484,31.73
C1187,P7491,52.02
C1188,P13390,97.75
C1188,P2149,101.98
C1188,P2436,59.77
C1188,P4385,34.86
C1188,P5300,64.7
C1188,P821,29.94
C1189,P12522,48.73
C1189,P1598,18.63
C1189,P16415,81.63
C1189,P2410,16.56
C1189,P4401,96.07
C1189,P4442,16.66
C1189,P5416,99.78
C1189,P6598,72.21
C1189,P667,26.13
C1189,P7741,63.97
C1189,P7883,36.94
C1189,P8512,55.28
C1189,P9968,82.09
C119,P11773,53.97
C119,P13843,9.37
C119,P13942,5.28
C119,P14449,72.93
C119,P15439,23.03
C119,P16338,59.49
C119,P16800,92.84
C119,P1913,83.78
C119,P1924,90.58
C119,P5061,59.96
C119,P8372,101.87
C119,P8397,60.15
C119,P8897,60.06
C119,P9711,94.61
C1190,P14896,77.45
C1190,P15458,50.12
C1190,P16892,19.52
C1190,P26,2.65
C1190,P2712,8.13
C1190,P5637,93.23
C1190,P6980,9.66
C1190,P7778,67.94
C1191,P10927,1.85
C1191,P11650,53.42
C1191,P16004,62.62
C1191,P2476,84.4
C1191,P2965,82.14
C1191,P4438,9.27
C1191,P6105,48.81
C1191,P6706,8.8
C1191,P7507,34.82
C1191,P8985,10.97
C1191,P9433,49.03
C1192,P12174,97.51
C1192,P12777,79.09
C1192,P13390,58.77
C1192,P14237,29.25
C1192,P1949,20.73
C1192,P216,37.63
C1192,P3753,65.55
C1192,P4553,83.07
C1192,P4895,8.61
C1192,P7840,39.26
C1193,P10598,75.78
C1193,P12506,85.68
C1193,P16435,13.46
C1193,P16539,40.08
C1193,P1689,40.91
C1193,P4175,17.09
C1193,P4904,97.8
C1193,P592,49.09
C1193,P716,83.21
C1193,P9909,88.97
C1194,P1344,61.31
C1194,P14460,23.65
C1194,P14725,48.52
C1194,P14823,100.72
C1194,P16261,23.93
C1194,P5400,4.82
C1194,P5989,47.73
C1194,P8674,59.4
C1194,P8801,84.13
C1194,P9098,85.09
C1194,P9784,78.37
C1195,P1092,66.56
C1195,P10972,68.29
C1195,P11117,43.2
C1195,P11123,67.82
C1195,P15765,54.29
C1195,P2169,94.91
C1195,P316,33.92
C1195,P3315,15.23
C1195,P4838,19.62
C1195,P5449,34.25
C1195,P5688,36.57
C1195,P636,83.97
C1195,P67,94.42
C1195,P6966,37.9
C1195,P7967,68.14
C1195,P8204,44.27
C1195,P8706,68.12
C1195,P9761,33.52
C1196,P12847,2.36
C1196,P13331,43.21
C1196,P13428,89.38
C1196,P13874,55.93
C1196,P15711,101.54
C1196,P1606,61.97
C1196,P2052,21.61
C1196,P4687,42.97
C1196,P6125,84.62
C1197,P10527,43.81
C1197,P11911,48.45
C1197,P13658,70.51
C1197,P3758,55.3
C1197,P4754,20.38
C1197,P5828,5.57
C1197,P6062,23.71
C1197,P9809,40.93
C1198,P13020,37.66
C1198,P13084,40.12
C1198,P14268,45.83
C1198,P15183,6.08
C1198,P15299,92.4
C1198,P1632,23.56
C1198,P2617,58.34
C1198,P28,58.84
C1198,P9114,37.85
C1198,P9706,13.77
C1199,P10702,2.66
C1199,P11170,91.53
C1199,P11657,90.9
C1199,P13093,35.01
C1199,P15123,66.09
C1199,P4196,90.82
C1199,P6574,46.15
C1199,P7297,40.24
C1199,P8257,83.65
C1199,P944,25.84
C12,P10291,13.54
C12,P16359,98.45
C12,P16556,14.09
C12,P16953,88.15
C12,P245,44.25
C12,P2622,88.78
C12,P590,27.2
C12,P9882,47.31
C120,P13076,83.68
C120,P1658,97.61
C120,P1888,30.26
C120,P2301,29.0
C120,P4308,55.34
C120,P452,72.02
C120,P6011,5.9
C120,P6015,13.07
C120,P7077,3.44
C120,P8265,97.79
C120,P983,68.16
C120,P9879,1.09
C1200,P11468,84.21
C1200,P13220,24.15
C1200,P15742,33.01
C1200,P16590,34.06
C1200,P4328,59.76
C1200,P5626,100.14
C1200,P5714,32.12
C1200,P5826,9.62
C1200,P8034,57.55
C1200,P8346,81.09
C1200,P8858,35.06
C1200,P9805,5.01
C1201,P10063,43.56
C1201,P10366,63.27
C1201,P1163,101.95
C1201,P1209,47.43
C1201,P12660,7.82
C1201,P14099,99.25
C1201,P14595,39.52
C1201,P14696,43.68
C1201,P16875,73.98
C1201,P3139,56.51
C1201,P3256,26.29
C1201,P3460,51.31
C1201,P4457,88.3
C1201,P5450,4.78
C1202,P13063,62.21
C1202,P13240,54.47
C1202,P13426,14.63
C1202,P2191,87.26
C1202,P4572,87.24
C1203,P10828,31.42
C1203,P11499,62.4
C1203,P11881,76.09
C1203,P12843,72.59
C1203,P15974,39.14
C1203,P1677,35.44
C1203,P5290,44.4
C1203,P5912,97.03
C1203,P8838,60.39
C1204,P11374,73.74
C1204,P11531,61.25
C1204,P11551,40.62
C1204,P13083,36.55
C1204,P14209,94.72
C1204,P15232,89.5
C1204,P16331,29.08
C1204,P1634,90.98
C1204,P2232,82.68
C1204,P3224,62.11
C1204,P5070,6.17
C1204,P6082,88.79
C1204,P6846,71.91
C1204,P7300,4.3
C1204,P7476,66.89
C1204,P9521,70.54
C1205,P10364,95.43
C1205,P12532,19.57
C1205,P12888,25.09
C1205,P1567,26.55
C1205,P3864,87.92
C1205,P456,9.57
C1205,P6695,12.3
C1205,P9002,6.88
C1206,P10124,44.84
C1206,P11661,92.11
C1206,P13422,24.28
C1206,P16746,101.75
C1206,P5233,81.94
C1206,P5294,99.16
C1206,P6887,71.93
C1206,P8155,28.22
C1207,P1011,50.01
C1207,P10214,4.96
C1207,P1223,51.12
C1207,P13829,23.37
C1207,P16678,70.96
C1207,P2259,46.22
C1207,P5869,87.95
C1207,P6676,93.3
C1207,P8090,1.49
C1207,P8423,89.48
C1207,P8850,18.04
C1207,P942,19.7
C1208,P11648,91.77
C1208,P14719,68.83
C1208,P15605,73.57
C1208,P16201,75.75
C1208,P16873,79.79
C1208,P5262,112.53999999999999
C1208,P8320,27.21
C1208,P9316,2.99
C1208,P9666,53.26
C1209,P10062,26.95
C1209,P10447,1.36
